source_id,source_kind,x_code,y_code,z_code,q_group_0_s,q_group_1_s,q_group_2_s,q_group_3_s,q_group_4_s,q_group_5_s,q_group_6_s,q_group_7_s,q_group_8_s
21416,star,0.70247846449528806,0.50517665479142637,0.05403138989222056,1.213016291506814e+52,1.5558962146416724e+52,4.0771341176389096e+51,5.6897290478196152e+50,3.054253117130612e+48,8.3534106523658425e+47,1.7751018264461476e+46,3.1469094426380952e+39,230768.76553559679
21417,star,0.72522720895585269,0.37481671819115714,0.9382651125263799,1.213016291506814e+52,1.5558962146416724e+52,4.0771341176389096e+51,5.6897290478196152e+50,3.054253117130612e+48,8.3534106523658425e+47,1.7751018264461476e+46,3.1469094426380952e+39,230768.76553559679
21418,star,0.32979098832110987,0.1182881616427114,0.23595386322480208,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21419,star,0.49383211756611234,0.41162135698526192,0.23566882067616748,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21420,star,0.48545169094889945,0.38846022744147574,0.27733470814770916,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21421,star,0.49339380798255045,0.39034343561089246,0.26963125934980009,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21422,star,0.37295650377987888,0.4806222922446442,0.32140564865481702,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21423,star,0.26449097094507618,0.12348630988722642,0.89450360728743605,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21424,star,0.37872064314609888,0.50116163872030106,0.623322254144416,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21425,star,0.028149107641938228,0.59175843901050051,0.58213477740024611,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21426,star,0.3143560181508106,0.64229156685960409,0.83873481820606421,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21427,star,0.38819641705477659,0.92713686477950785,0.60420178647933942,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21428,star,0.38852480792607247,0.93516057397552255,0.59433040607357435,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21429,star,0.18721859087880147,0.93890575586301284,0.051865039422509661,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21430,star,0.01035778339886367,0.65107949043777613,0.30570987876403544,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21431,star,0.018745360048465411,0.5808515142130134,0.15052593973004946,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21432,star,0.34174283572188369,0.59465018616206244,0.16773512668313423,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21433,star,0.15067688386201947,0.72439788856991483,0.48992885563094901,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21434,star,0.38846899624939246,0.99425956739410148,0.21183307340757324,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21435,star,0.25943325648229609,0.65508532679131115,0.14286656096085723,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21436,star,0.273289704104627,0.91296207552602493,0.45657681626068658,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21437,star,0.67843107270663905,0.53954187272816856,0.076213408972058153,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21438,star,0.74546077074706329,0.64631222605686123,0.057412536264369839,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21439,star,0.70245701951154016,0.63252438771069364,0.21466144777003521,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21440,star,0.646699322854704,0.57107662261649683,0.056937487994092005,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21441,star,0.9881974720963751,0.66874504454322348,0.40742032770496989,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21442,star,0.0010583659550237022,0.57791062246659131,0.30012304949993657,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21443,star,0.94934892552997585,0.99107968893865617,0.30788376544840867,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21444,star,0.54130085759113822,0.57028606079606448,0.66327867750421299,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21445,star,0.64236834636124573,0.53648693856377616,0.0043386184002476959,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21446,star,0.64762176699135887,0.56007728866937212,0.58840583360496379,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21447,star,0.97462347989380549,0.55543645482310422,0.57450094725925005,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21448,star,0.98074716053495969,0.38989455285091346,0.79391732883701049,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21449,star,0.99293400189178693,0.34657555305185206,0.79612555955753994,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21450,star,0.98250242824100287,0.20330693486712145,0.79716197796882837,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21451,star,0.72020224449371018,0.37663850605574772,0.95885996146687458,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21452,star,0.67670479942105843,0.46109013968013862,0.40195247999799383,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21453,star,0.7393923090505844,0.46430779484894041,0.034569316034618901,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21454,star,0.72117006114635629,0.27758197251041544,0.049762736320749207,1.2116310375497288e+52,1.5555155654751357e+52,4.0814760463774873e+51,5.6987657691462771e+50,3.065413294517495e+48,8.3869914736942026e+47,1.7878469888349692e+46,3.1812883536258179e+39,230473.3339228488
21455,star,0.29220846258112715,0.32509582616852895,0.061071354849426752,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21456,star,0.22358103632011023,0.076049041027402994,0.25094914466044971,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21457,star,0.47950825169241751,0.38717027040524904,0.25794946019528198,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21458,star,0.29213982060397636,0.09433912162266446,0.15305871018517467,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21459,star,0.48694868845267436,0.38917289322393828,0.27419801687315654,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21460,star,0.41729438940286001,0.27598882936535862,0.34409786601097148,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21461,star,0.50004170766941192,0.41054120721286824,0.29954686139606052,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21462,star,0.49591107946550522,0.39591784469788965,0.28290423145946547,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21463,star,0.40940596284323982,0.27633824182744637,0.34397173488081784,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21464,star,0.32653274078637451,0.49469232461360285,0.48028503566793024,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21465,star,0.25353106199872344,0.15036357561206767,0.48282800586534197,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21466,star,0.27585702360185987,0.47507179485677214,0.49083239654589578,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21467,star,0.31032862245533666,0.43489429912188121,0.26406953007078615,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21468,star,0.27413346756816565,0.094201292248811477,0.3046507719351963,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21469,star,0.39141641091915408,0.93814677714800043,0.56586841897751949,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21470,star,0.4116443907093546,0.82573678048182297,0.69389075180196225,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21471,star,0.32281767582938925,0.75425127611639808,0.62087913581483145,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21472,star,0.39100484148859621,0.82477401420939989,0.66511343945736345,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21473,star,0.091964505042428576,0.95284642511428774,0.11589456337225297,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21474,star,0.6000266565136958,0.84077916666269026,0.050609287698205906,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21475,star,0.70222870394933601,0.50676701633073673,0.054858325396582114,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21476,star,0.93276324005173239,0.26589701718153336,0.7051127888524451,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
21477,star,0.72577521560146441,0.37488241646159204,0.93823980360644399,1.2102319872615943e+52,1.5551311252622796e+52,4.0858612182239199e+51,5.7078924910092236e+50,3.0766846208392101e+48,8.4209067406493732e+47,1.8007190856957687e+46,3.2160096587533941e+39,230174.95998150393
